Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI_14,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Middle,Volume_SMA_20,Volume_Ratio,Price_Change_Pct
2018-04-27,437.22536049167144,446.5900562795913,435.3259123317311,440.09661865234375,25518647,412.4829040527344,408.2893359375,73.53635755253052,7.314352903470478,4.300517326510476,436.4593572983378,388.506450807131,412.4829040527344,12799410.05,1.9937361878643773,2.147941438362788
2018-04-30,433.77990215558435,438.4622356704007,424.06180139183044,425.51953125,19406069,414.0366958618164,408.5512823486328,58.2981557456624,7.097793571534055,4.859972575515192,437.1477614338413,390.92563028979146,414.0366958618164,13144988.55,1.4763093118099369,-3.3122470804209936
2018-05-02,427.1538999351803,432.54301221606227,426.2925195096566,429.6717834472656,13381914,415.65232849121094,408.8786053466797,60.79056761617493,7.178471836362519,5.323672427684658,438.38871418860316,392.9159427938187,415.65232849121094,13117977.95,1.0201201778967772,0.9758076638851421
2018-05-03,431.96880242584024,431.96880242584024,423.73051734951315,424.7685852050781,8634812,417.125505065918,409.23464050292966,56.496521810127035,6.768737034941239,5.612685349135974,438.15123089874857,396.0997792330874,417.125505065918,12838991.85,0.6725459522742824,-1.1411496940406551
2018-05-04,425.3207567036084,426.13796537688324,419.64452681300935,421.3893737792969,8302649,418.13596801757814,409.472734375,53.682153083481886,6.101016412569379,5.710351561822655,437.90417547504194,398.36776056011433,418.13596801757814,12827728.55,0.6472423366021415,-0.7955417475493776
2018-05-07,423.5538109832315,429.91473336789875,422.44948540897167,428.92083740234375,7683268,419.4611618041992,409.91358276367185,58.628751083825684,6.109146739187054,5.790110597295535,438.3715484002128,400.5507752081856,419.4611618041992,12728647.55,0.6036201387318639,1.787293199992157
2018-05-08,431.79210889831376,433.779900890228,426.358795060568,427.1980895996094,10792648,420.5897842407227,410.2470892333984,57.125892021591994,5.908469572197134,5.813782392275856,438.49120990610373,402.6883585753416,420.5897842407227,12877585.1,0.8380956457433933,-0.4016470295935659
2018-05-09,426.6679829745652,434.7958079868842,425.05565183184376,431.43865966796875,9831044,421.90724487304686,410.70958068847654,59.85385623851988,6.02218997875849,5.855463909572383,438.90741427242136,404.90707547367236,421.90724487304686,12946380.7,0.7593662064950709,0.9926472452940649
2018-05-10,432.89641223828414,434.9283759705078,430.3564428293989,433.4043884277344,8781584,423.01819763183596,411.1239239501953,61.0897789182492,6.199468489193748,5.924264825496657,439.97443187472425,406.0619633889477,423.01819763183596,12728419.1,0.6899194574760663,0.4556218400266765
2018-05-11,433.4485868223848,437.8879752205467,431.90254275083504,436.9824523925781,8774740,424.3555389404297,411.57051513671877,63.30426160494561,6.553142299531487,6.050040320303623,441.2872018364791,407.42387604438034,424.3555389404297,12626026.5,0.694972404817937,0.825571697098848
2018-05-14,438.17508005448985,438.17508005448985,431.43866788109705,435.8117980957031,5642499,425.41016998291013,411.88944458007813,62.05979239491214,6.662171952899712,6.1724666468228415,442.43689906715144,408.3834408986688,425.41016998291013,12277310.65,0.459587540044855,-0.2678950357080434
2018-05-15,434.24369122395944,441.73102509162663,431.41660478439,432.4325866699219,10501479,426.3355972290039,412.1050091552734,58.48564950860784,6.402105135072986,6.218394344472871,442.7660713492647,409.9051231087431,426.3355972290039,12355670.85,0.8499319160804611,-0.7753831907596043
2018-05-16,430.2459934161951,430.2459934161951,420.7266963976513,422.361083984375,18840763,426.5984252929687,412.17347717285156,49.36112516490104,5.32196590248617,6.0391086560755305,442.59220437062334,410.6046462153141,426.5984252929687,12817718.2,1.469899923373257,-2.329034165326327
2018-05-17,423.77462745332514,424.0617444069953,415.8897182894804,417.59039306640625,10353948,426.76076049804686,412.36121154785155,45.72230397888109,4.034485850422243,5.638184094944874,442.31353435784996,411.20798663824377,426.76076049804686,12967366.25,0.7984619081766122,-1.1295289975497003
2018-05-18,417.70086764500707,421.19053176549426,411.69331996725697,412.5105285644531,11440117,426.5741302490234,412.56440795898436,42.15848080476705,2.5745680049123507,5.02546087693837,442.70606063636376,410.4421998616831,426.5741302490234,13049242.75,0.8766881894353602,-1.2164706339748865
2018-05-21,411.1411579111766,413.32772307835273,407.3201756052975,411.40618896484375,14491208,426.65032958984375,412.93192810058594,41.40294598276808,1.313322454131935,4.283033192377083,442.47768402704736,410.82297515264014,426.65032958984375,13407468.35,1.0808310429462995,-0.267711857792452
2018-05-22,412.20132350955527,412.5767841797532,408.6012003111627,409.3742370605469,11310073,426.44602966308594,413.06709838867187,39.98309930215058,0.14810744102243234,3.456048042106153,443.03624223983996,409.8558170863319,426.44602966308594,13589247.9,0.8322810124024597,-0.4939040682420348
2018-05-23,409.0429521991626,409.0429521991626,401.5997605906833,402.9691467285156,9991028,425.1694305419922,413.0595892333984,35.8138511146812,-1.2774455152912196,2.5093493306266783,444.6143386611409,405.7245224228435,425.1694305419922,13092743.55,0.7630965933033951,-1.564605134417374
2018-05-24,403.7421481005316,406.8342655956632,402.0415026448969,404.5593566894531,11632489,423.96240081787107,412.9319293212891,37.55483208714896,-2.252919595116964,1.5568955454779498,445.28700825623446,402.6377933795077,423.96240081787107,12970398.9,0.8968489781759912,0.3946232543725836
2018-05-25,404.625603248716,407.8944080266636,403.94093969597446,406.74591064453125,17782410,422.75757751464846,412.8343060302734,39.96606908529534,-2.817079660158072,0.6821005043507454,445.0902257847849,400.42492924451204,422.75757751464846,12154669.45,1.4630105798557937,0.5404779098352686
2018-05-28,408.55697502387966,409.484613104353,405.55320159358695,406.5691833496094,11369679,421.0812057495117,412.75788513183596,39.83219288046535,-3.2410798410797383,-0.10253556473535141,442.98532958936045,399.17708190966295,421.0812057495117,11447221.05,0.9932261245186664,-0.04344906495601375
2018-05-29,407.05513181193413,409.92636044455554,403.91884264673007,405.26611328125,17878384,420.0685348510742,412.8078009033203,38.800158235024384,-3.6402869416585872,-0.8100858401199986,442.910870876611,397.22619882553744,420.0685348510742,11370836.8,1.5723015213796754,-0.32050389496413034
2018-05-30,404.11762126862374,407.80605849373967,400.473326397776,404.6697692871094,13105124,418.8184341430664,412.9495959472656,38.31094667787092,-3.959142886753966,-1.4398972494467923,442.1529842231863,395.48388406294646,418.8184341430664,11356997.3,1.153925078418395,-0.1471487436519925
2018-05-31,406.8342606645501,407.408524108165,403.98511782951005,406.9888916015625,37080158,417.9294494628906,413.17797119140624,41.40505051228946,-3.9788391504278593,-1.9476856296430058,441.6411935617833,394.2177053639979,417.9294494628906,12779264.6,2.901587779941578,0.5730900824488572
2018-06-01,406.3925188271169,413.34979007787916,405.70782581594165,411.05279541015625,19174278,417.4126205444336,413.53798095703127,46.47163410473931,-3.624741740934951,-2.283096851901395,441.2504438222563,393.5747972666109,417.4126205444336,13322846.05,1.4392028496043456,0.9985294174987613
2018-06-04,412.3117399143121,416.9940731297958,411.052812926165,415.6026306152344,12250151,416.7467102050781,413.9262615966797,51.525305920587826,-2.9430575804891532,-2.415088997618947,439.99827948466617,393.49514092549003,416.7467102050781,13551190.2,0.9039907800866083,1.1068736804327628
2018-06-05,416.46402142330567,421.85313373477703,415.66889875775433,418.6064147949219,17436812,416.31712646484374,414.27523010253907,54.57447000250038,-2.135817319874377,-2.3592346620700333,439.0930510165847,393.5412019131028,416.31712646484374,13883398.4,1.2559469589232561,0.7227538899936325
2018-06-06,418.3193296553356,422.2948843112785,416.3977953536621,421.588134765625,9164022,415.82460021972656,414.8097259521484,57.43657213338967,-1.2411663223579126,-2.135620994127609,437.6785921479034,393.97060829154975,415.82460021972656,13850047.3,0.6616599785908313,0.712296769786458
2018-06-07,421.8089347789721,431.12945848865303,421.61016149716374,429.0754089355469,14999572,415.6081512451172,415.43035766601565,63.632911835199536,0.07119084677100318,-1.6942586259478867,436.8382374013095,394.37806508892487,415.6081512451172,14160946.7,1.0592209912067532,1.7759689024654968
2018-06-08,426.8667947900904,435.7897432192137,424.3268252860924,434.8179626464844,14289325,415.4999267578125,416.17732604980466,67.53646777130649,1.5566750690776416,-1.044071886942781,436.31100383103217,394.6888496845928,415.4999267578125,14436675.95,0.989793291024171,1.3383553546411964
2018-06-11,436.0327226652633,441.7089521456387,432.4767712178357,434.0670166015625,15018718,415.41268768310545,417.0603466796875,66.53078074119733,2.6428715693630807,-0.30668319568160873,435.8944705138709,394.93090485234,415.41268768310545,14905486.9,1.0075966052474274,-0.17270354710079427
2018-06-12,434.3982713230844,441.7310033783938,433.0289147576214,440.4720764160156,16285583,415.81466217041014,417.9809143066406,70.55788317860858,3.9747069713737346,0.5495948377294599,437.87177654201366,393.7575477988066,415.81466217041014,15194692.1,1.0717942089790684,1.4755923784765423
2018-06-13,441.73103207621193,444.3372593399646,437.0928704964789,442.8353576660156,12962502,416.8383758544922,418.89043884277345,71.90129835783038,5.161395810882084,1.4719550323599848,441.73369278105633,391.94305892792806,416.8383758544922,14900779.05,0.8699210931525087,0.536533727456523
2018-06-14,440.6045767284937,446.94341264998974,436.16518888890295,445.2427673339844,11997529,418.2209945678711,419.8891931152344,73.24077171118145,6.2243625297550125,2.4224365318389904,446.030688056552,390.41130107919025,418.2209945678711,14982958.1,0.8007450144307618,0.5436353774136649
2018-06-15,444.3813912043808,452.11166963753624,441.39970353400076,448.0035705566406,24705890,419.99564666748046,420.82566223144534,74.72858204973107,7.206473321223427,3.379243889715878,450.5187522392587,389.47254109570224,419.99564666748046,15646246.75,1.5790298078994567,0.6200669444194062
2018-06-18,445.6182572305983,450.7644243306372,444.82313457641976,448.5999450683594,12363932,421.85533447265624,421.74932189941404,75.05127585827573,7.94138232605826,4.2916715769843545,454.5158862054619,389.19478273985055,421.85533447265624,15539882.95,0.7956258126127006,0.13311824970005937
2018-06-19,447.87108648190514,448.26866255819596,438.9260228427197,439.9862060546875,13881382,423.3859329223633,422.456533203125,62.61484760563518,7.739529775182291,4.981243216623942,456.43030998377884,390.3415558609477,423.3859329223633,15668448.4,0.8859449031341227,-1.9201382230127684
2018-06-20,439.9640661141688,451.84664512729813,439.45608994533615,450.23431396484375,15735681,425.7491912841797,423.3594305419922,69.16209957622375,8.3106963019423,5.647133833687614,459.37044908726637,392.127933481093,425.7491912841797,15955681.05,0.9862118044782551,2.329188453894959
2018-06-21,452.08960529491947,457.63334841904106,451.13988119959373,455.8443298339844,22988909,428.3134399414063,424.2526104736328,72.04797909218638,9.111005287660703,6.339908124482232,462.88841855880077,393.7384613240118,428.3134399414063,16523502.05,1.3912855114149363,1.2460213926694719
2018-06-22,454.2761856203562,454.6295898572643,445.46366690211465,447.252685546875,35370008,430.3387786865234,424.9929516601562,62.41464196693588,8.948825543737257,6.861691608333237,464.36418829596005,396.3133690770868,430.3387786865234,17402881.95,2.0324224517307607,-1.8847759475780657
2018-06-25,446.7667477845637,449.01957069756395,442.74699221982524,443.69671630859375,11369371,432.19515533447264,425.57250244140624,58.90415567592413,8.436113662182322,7.176576019103054,464.85448982035336,399.5358208485919,432.19515533447264,17402866.55,0.6533044982753142,-0.7950693988417745
2018-06-26,444.38142415757517,444.38142415757517,430.798198976717,432.4325866699219,17649122,433.55347900390626,425.94267333984374,49.421663641531374,7.039715223552321,7.149203859992908,463.7896918924912,403.31726611532133,433.55347900390626,17391403.45,1.014818732182307,-2.5387002483105214
2018-06-27,435.12316373157483,438.19148396923833,428.0971511995494,429.4979248046875,19595831,434.79488677978514,426.19054138183594,47.28589937116252,5.631342107472449,6.8456315094888165,462.08041340749577,407.5093601520745,434.79488677978514,17715938.8,1.1061130443733527,-0.6786403142819641
2018-06-28,427.7858611664616,430.6763127931449,418.136229723001,420.2040100097656,18770484,435.4556427001953,426.30774780273435,41.21178843794567,3.7223461256784844,6.22097443272675,460.5693368374462,410.3419485629444,435.4556427001953,16800455.1,1.1172604484982076,-2.163902142053009
2018-06-29,422.04943158143715,433.78910673648994,422.0049644642282,432.43280029296875,17425606,436.52464294433594,426.6315411376953,50.264647512548535,3.1597901383099725,5.6087375738433956,459.0824422874255,413.96684360124635,436.52464294433594,16713021.5,1.0426364855690518,2.910203137499545
2018-07-02,432.3883960491455,432.3883960491455,425.56251445907833,427.1633605957031,14570004,437.10267944335936,426.97716430664065,46.91230842863279,2.262677977047872,4.9395256544842905,458.0191420479355,416.18621683878325,437.10267944335936,16829014.15,0.8657669350168086,-1.2185568933937518
2018-07-03,429.1199605111653,435.1009665716823,427.05217995376177,431.9214782714844,11084063,437.7684326171875,427.34638916015626,50.14559542688894,1.9135917624227545,4.334338876071984,457.07314982989135,418.46371540448365,437.7684326171875,16511376.7,0.6712985356333128,1.1138871248568272
2018-07-04,432.1438039820538,441.1264296476073,431.78806701149483,440.2815246582031,10938521,438.7031021118164,427.5819970703125,55.29720864694007,2.285182140646498,3.9245075289868865,456.53791068981843,420.8682935338144,438.7031021118164,16600101.65,0.6589430131591996,1.9355477343185212
2018-07-05,443.34981193687685,448.4192118099807,426.2739636774319,428.8975830078125,40946479,438.6942108154297,427.58594970703126,48.020499072079254,1.6421515401849547,3.4680363312265006,456.54837634042383,420.84004529043557,438.6942108154297,17897447.0,2.2878390979450867,-2.585605121456813
2018-07-06,429.00874497922905,437.12423137783117,428.89757718574947,434.7007141113281,20039239,438.6883483886719,427.6631164550781,51.52257667508813,1.5825664963410304,3.0909423642494067,456.54767738875984,420.82901938858396,438.6883483886719,18184942.7,1.1019687733192582,1.3530342285491326
2018-07-09,438.9474564917528,444.68386323899347,437.34658084618684,443.394287109375,11309207,439.1547119140625,427.72906982421875,56.27528590276163,2.2113525103093252,2.915024393461391,456.99409203035066,421.3153317977743,439.1547119140625,17999467.15,0.6283078774362496,1.9998984855176483
2018-07-10,445.9067429463483,457.3573526750429,444.68386748326304,456.11224365234375,22846197,439.9367202758789,428.34092407226564,62.12527340296241,3.693328370717211,3.070685188912555,459.24893975750183,420.62450079425594,439.9367202758789,18327497.85,1.246552976679247,2.868317637983342
2018-07-11,455.8009512965808,462.871430694699,452.62146337592776,461.9375915527344,18953870,440.89183197021487,428.986240234375,64.47010216404061,5.2770314742505775,3.5119544459801597,462.4427047032622,419.3409592371675,440.89183197021487,18627066.25,1.0175445636802842,1.2771742003117037
2018-07-12,464.40560826922024,488.7075721588302,463.6274039826492,481.3035888671875,52736376,442.694873046875,430.1169403076172,70.91642557599343,8.00255327590122,4.410074211964372,470.52061972960706,414.8691263641429,442.694873046875,20664008.6,2.552088368759196,4.192340625355295
2018-07-13,480.4809025934431,493.15438686680193,480.258537329094,489.06329345703125,39301408,444.7478591918945,431.47041870117187,73.02806715766458,10.665744190049281,5.661208207581354,479.12492710673524,410.3707912770538,444.7478591918945,21393784.5,1.8370479519413687,1.612226621477575
2018-07-16,489.06329229912666,493.10991858331136,477.1679825840221,478.5687561035156,14427529,446.24629974365234,432.4633770751953,66.04399739362849,11.793571764784474,6.887680919021978,483.64421950577724,408.84837998152744,446.24629974365234,21496964.35,0.6711426211208281,-2.1458444119437203
2018-07-17,479.5026190457951,487.35127318235175,475.63386103299104,485.75042724609375,14150770,448.53451080322264,433.634423828125,68.27964669649523,13.115694522577144,8.133283639733012,489.54595099335353,407.52307061309176,448.53451080322264,21510433.75,0.6578560973927362,1.5006560814899261
2018-07-18,488.44074121459187,491.1977915562139,479.05791225075416,485.83935546875,10241565,450.314762878418,434.7224377441406,68.30747218400099,14.009173071115754,9.30846152600956,494.4397383187501,406.1897874380859,450.314762878418,21235727.95,0.4822799116712173,0.018307389488136927
2018-07-19,486.1728594548824,495.82249113607037,483.0823057277265,491.3089599609375,11885426,452.08799438476564,435.8805291748047,70.04781297459485,14.98586490685625,10.4439422021789,499.6739762959795,404.50201247355176,452.08799438476564,20680553.8,0.5747150736359874,1.1258051515629752
2018-07-20,495.1110429932957,506.2725869379376,494.44400651008243,501.8924865722656,17538801,454.81998443603516,437.1787298583984,73.12329129240538,16.42457014992857,11.640067791728834,507.0310181549037,402.60895071716664,454.81998443603516,19788993.45,0.8862907072213924,2.154148911139253
2018-07-23,502.40381631461236,502.40381631461236,494.97762936510736,498.1793212890625,12779803,457.5441146850586,438.42608032226565,70.39237548941578,17.068379361653683,12.725730105713804,512.7489106654634,402.33931870465375,457.5441146850586,19859515.05,0.6435103257972051,-0.7398328093258799
2018-07-24,498.9353411713594,501.0475590823347,492.44293377916534,494.0215759277344,9775749,460.6235641479492,439.65786010742187,67.35886413651555,17.046604847866206,13.589905054144285,516.7452242370033,404.5019040588951,460.6235641479492,19465846.4,0.5022000481828522,-0.834588105859102
2018-07-25,493.59910512995145,499.38000886822505,491.0199527868808,495.88922119140625,13014255,463.94312896728513,441.1284228515625,68.02543426076346,16.98426768746674,14.268777580808777,520.1617639313985,407.7244940031718,463.94312896728513,19136767.6,0.6800654777246706,0.37804933117842054
2018-07-26,493.6435534065623,498.71298302734516,492.62077999556044,493.88812255859375,14053674,467.62733459472656,442.65437744140627,66.45941928310904,16.58224332399527,14.731470729446077,521.5064572268542,413.74821196259893,467.62733459472656,18900927.1,0.74354416191574,-0.40353743281710264
2018-07-27,497.8236213810163,505.78347371733986,494.5551988513007,502.4261169433594,14610585,471.1270004272461,444.4526892089844,69.66789790934988,16.75938910611154,15.13705440477917,524.4976778962142,417.756322958278,471.1270004272461,18760176.05,0.7788085229615955,1.728730454284766
2018-07-30,502.4927126149122,514.6325913491372,501.60337030558236,512.0089721679688,30344461,475.36928100585936,446.46474487304687,72.81156486670213,17.471632638722895,15.603970051567916,527.5626544616941,423.1759075500246,475.36928100585936,19548898.9,1.5522337680103304,1.9073163001376514
2018-07-31,511.8312317152341,529.351754540083,510.11921765727624,527.3951416015625,30350826,480.1429641723633,448.8251629638672,76.94345300188576,19.057938009246755,16.294763643103686,533.0276665962143,427.2582617485123,480.1429641723633,20512237.05,1.4796448542408005,3.0050585575571054
2018-08-01,529.351672516729,534.910240584873,527.1282571632015,530.2188110351562,21227054,484.63982849121095,451.37015625,77.61577065608358,20.30883535681852,17.097577985846655,538.488095050384,430.79156193203795,484.63982849121095,21026663.7,1.0095302946230125,0.5353992122526963
2018-08-02,529.840913329401,529.840913329401,518.4792367942981,519.5464477539062,13668930,489.1722717285156,453.6698980712891,69.38098769266742,20.20608680206061,17.71927974908945,538.5657781032818,439.7787653537494,489.1722717285156,19662786.25,0.6951675020115727,-2.0128224535101213
2018-08-03,522.5035280351705,526.2833517301588,520.0799810975606,523.3706665039062,14536058,493.6057693481445,456.00239318847656,70.5852847942964,20.200382885346414,18.21550037634084,538.3446874241914,448.8668512720976,493.6057693481445,19387627.2,0.7497595167293087,0.7360686934792415
2018-08-06,523.2595074690602,531.8418991839944,522.6592310277675,530.3300170898438,8785462,497.95255584716796,458.47760986328126,72.69036672823977,20.520872081267953,18.676574717326265,539.0802601820657,456.8248515122702,497.95255584716796,19261439.95,0.4561165739843869,1.329717355469251
2018-08-07,531.3526430236857,534.2431239470335,523.392792759799,526.5945434570312,8879612,501.47667083740237,460.90417846679685,69.80275649120246,20.240125012420663,18.989284776345144,539.6311052315568,463.3222364432479,501.47667083740237,18563110.7,0.4783471985651629,-0.7043677544994909
2018-08-08,526.9503533662355,543.6259970843528,526.9503533662355,541.4915161132812,17307566,505.45436706542966,463.6406134033203,74.20378974147093,20.977872278495624,19.38700227677524,542.8715075916998,468.03722653915946,505.45436706542966,18480795.5,0.936516287948752,2.8289265130726715
2018-08-09,543.181334520756,547.717099235045,538.9568396284175,541.6027221679688,14976885,508.4693237304688,466.33289001464846,74.23397881632276,21.325686462506667,19.774739113921527,547.3070791779984,469.63156828293916,508.4693237304688,16592820.95,0.9026123433218871,0.02053698929314063
